21850788	19980101	199801	1998	1998.0027											CHN	CHINESE	CHN								1	042	042	04	1	1.9	10	3	10	4.01798277723319					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Hong Kong	HK	HK	22.25	114.167	0	20130203
21850789	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	11.8589743589744					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388		20130203
21850790	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								0	046	046	04	1	7	2	1	2	9.52380952380952					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388		20130203
21850791	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								0	046	046	04	1	7	7	1	7	9.52380952380952					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	24	121	-2637939	20130203
21850792	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								1	046	046	04	1	7	2	1	2	10.6666666666667					0	0	0	0	Wang Dan, Xizang, China	CH	CH14	28.9667	89.2	-1929731	0	Wang Dan, Xizang, China	CH	CH14	28.9667	89.2		20130203
21850793	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								0	112	112	11	3	-2	2	1	2	6.1916291940505					0	0	0	0	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	0	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156		20130203
21850794	19980101	199801	1998	1998.0027											CHN	CHINA	CHN								0	112	112	11	3	-2	7	1	7	6.1916291940505					0	0	0	1	Taiwan	TW	TW	23.5	121	0	1	Taiwan	TW	TW	23.5	121	0	20130203
21850795	19980101	199801	1998	1998.0027											CHN	CHINESE	CHN								1	172	172	17	4	-5	2	2	2	3.76416876574307					0	0	0	0	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	Taiwan	TW	TW	23.5	121	0	20130203
21850796	19980101	199801	1998	1998.0027											CHN	CHINESE	CHN								1	172	172	17	4	-5	2	2	2	3.76416876574307					0	0	0	1	Hong Kong	HK	HK	22.25	114.167	0	1	Taiwan	TW	TW	23.5	121	0	20130203
21850797	19980101	199801	1998	1998.0027											CHNBUS	CHINESE	CHN					BUS			1	071	071	07	2	7.4	5	1	5	3.5					0	0	0	1	China	CH	CH	35	105	0	1	China	CH	CH	35	105	0	20130203
